"","Date","PM10","total","I65","I45.64","I25.44","I1.24","I0.1","IN"
"9621",2004-11-11,21,180.142857142857,128.142857142857,36.4285714285714,11.8571428571429,2.28571428571429,1.28571428571429,9
"9622",2004-11-17,32,123.285714285714,85.2857142857143,28.1428571428571,6.57142857142857,1.85714285714286,1.28571428571429,6
"9623",2004-11-23,16,185.428571428571,128.285714285714,40.7142857142857,10.7142857142857,2.71428571428571,2.71428571428571,6.28571428571429
"9624",2004-11-29,9,168.428571428571,117.428571428571,35.2857142857143,9.57142857142857,3,2.71428571428571,6.57142857142857
"9625",2004-12-05,13,168.428571428571,117.428571428571,35.2857142857143,9.57142857142857,3,2.71428571428571,6.57142857142857
"9626",2004-12-11,9,160.142857142857,113,33.1428571428571,9.42857142857143,2.14285714285714,2.42857142857143,7.42857142857143
"9627",2004-12-17,12,137.714285714286,100.857142857143,25.8571428571429,8.57142857142857,1.14285714285714,1.28571428571429,9.85714285714286
"9628",2004-12-23,11,112,80.7142857142857,21.4285714285714,7.28571428571429,1.28571428571429,1.28571428571429,6
"9630",2004-01-04,22,143.714285714286,101.714285714286,28.4285714285714,9,2.42857142857143,1.85714285714286,8.42857142857143
"9631",2004-01-10,12,141,101.857142857143,26.7142857142857,9.57142857142857,1.42857142857143,1.28571428571429,7.85714285714286
"9632",2004-01-28,5,149.285714285714,107.714285714286,28,9.71428571428571,1.57142857142857,2.14285714285714,10.7142857142857
"9633",2004-02-03,9,223.714285714286,160.571428571429,42.5714285714286,12.5714285714286,3.85714285714286,3.28571428571429,15.4285714285714
"9634",2004-02-15,5,189.285714285714,133.714285714286,40.2857142857143,10.7142857142857,3,1.57142857142857,13.4285714285714
"9635",2004-02-21,9,194.428571428571,140.714285714286,38.7142857142857,9.71428571428571,2.42857142857143,2.14285714285714,10.4285714285714
"9636",2004-02-27,7,244.714285714286,171.857142857143,50.2857142857143,15.2857142857143,4,3.14285714285714,13.5714285714286
"9637",2004-03-04,20,258.285714285714,180.428571428571,52.1428571428571,16.4285714285714,4.71428571428571,4,16.2857142857143
"9638",2004-03-10,13,260.428571428571,184.571428571429,52.8571428571429,16.7142857142857,3.71428571428571,2.42857142857143,15.1428571428571
"9639",2004-03-16,9,258.571428571429,180.571428571429,56,14.8571428571429,3.42857142857143,2.85714285714286,15.2857142857143
"9640",2004-03-22,7,224.428571428571,158.285714285714,46,13.8571428571429,3.14285714285714,3,13.4285714285714
"9641",2004-04-03,13,156.857142857143,111,32.2857142857143,8.71428571428571,2.57142857142857,2.14285714285714,9.85714285714286
"9642",2004-04-09,14,153,108.571428571429,30.1428571428571,9.71428571428571,2.71428571428571,1.71428571428571,10.1428571428571
"9643",2004-04-15,6,165.428571428571,113.571428571429,36,11.4285714285714,3,1,8
"9644",2004-04-27,17,170.142857142857,120.571428571429,33.2857142857143,10.7142857142857,3,2,7.71428571428571
"9645",2004-05-03,8,153.571428571429,106.857142857143,34.8571428571429,7.85714285714286,1.57142857142857,2.14285714285714,8.28571428571429
"9646",2004-05-09,18,153.571428571429,106.857142857143,34.8571428571429,7.85714285714286,1.57142857142857,2.14285714285714,8.28571428571429
"9647",2004-05-15,26,146,100.285714285714,31.8571428571429,9.14285714285714,2.28571428571429,2.14285714285714,7.57142857142857
"9649",2004-05-27,14,141.428571428571,98.5714285714286,29,9.42857142857143,2.57142857142857,1.42857142857143,7.28571428571429
"9650",2004-06-02,16,153.142857142857,101.285714285714,34.7142857142857,10.8571428571429,2.71428571428571,3.57142857142857,6
"9651",2004-06-08,44,161,107.285714285714,35.5714285714286,11.7142857142857,4.14285714285714,2,9.85714285714286
"9652",2004-06-14,19,141.857142857143,98.8571428571429,30.1428571428571,7.57142857142857,3.42857142857143,1.57142857142857,6.57142857142857
"9653",2004-06-20,9,141.857142857143,98.8571428571429,30.1428571428571,7.57142857142857,3.42857142857143,1.57142857142857,6.57142857142857
"9654",2004-06-26,22,146.142857142857,99.5714285714286,30.7142857142857,9.28571428571429,3,3,5.42857142857143
"9655",2004-07-08,25,152,104.142857142857,32.2857142857143,9.71428571428571,3,2.28571428571429,8.28571428571429
"9656",2004-07-14,21,143.714285714286,96.7142857142857,31.1428571428571,9.28571428571429,3.42857142857143,2.57142857142857,6.14285714285714
"9657",2004-07-20,28,141.142857142857,91.1428571428571,33.5714285714286,10.5714285714286,2.57142857142857,3,5.85714285714286
